Id,Lot Frontage,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,Gr Liv Area,Garage Area,SalePrice,Exterior 1st_VinylSd,Lot Config_CulDSac
526,85.0,0.0,1082.0,1082,1953,1043.0,252000,1,0
2795,70.0,0.0,872.0,872,1909,529.0,197000,1,0
478,62.0,0.0,868.0,868,1630,436.0,189500,1,0
2841,45.0,0.0,686.0,686,1250,280.0,116000,0,0
119,69.05520046484602,569.0,1328.0,1328,1328,528.0,143000,0,0
1960,60.0,534.0,876.0,988,988,276.0,119000,0,0
1277,60.0,673.0,854.0,854,1278,240.0,127500,0,0
2466,65.0,0.0,858.0,858,1716,615.0,200825,1,0
2844,60.0,0.0,498.0,498,498,216.0,35000,0,0
1028,69.05520046484602,988.0,1420.0,1420,2840,1314.0,292500,0,0
1043,21.0,321.0,483.0,483,987,280.0,106000,0,0
231,94.0,0.0,660.0,756,756,440.0,85000,0,0
461,129.0,1196.0,1712.0,1712,1712,701.0,286500,1,0
33,53.0,360.0,1069.0,1069,1069,440.0,127500,0,0
1795,75.0,0.0,1335.0,1335,1335,575.0,210400,1,0
1073,62.0,1218.0,1518.0,1518,1518,588.0,274000,0,0
1576,107.0,770.0,920.0,920,1780,612.0,264966,1,0
2044,60.0,0.0,771.0,866,1484,264.0,50000,0,0
185,60.0,686.0,686.0,966,1652,416.0,139000,0,0
1828,69.05520046484602,727.0,1223.0,1271,2503,564.0,300000,0,0
344,75.0,1410.0,1952.0,2000,2704,538.0,345000,0,0
2152,73.0,408.0,1556.0,1592,1592,484.0,228000,0,0
1752,69.05520046484602,0.0,384.0,754,1394,400.0,165500,1,0
2637,57.0,0.0,686.0,810,1328,210.0,107000,0,0
1000,41.0,1153.0,1593.0,1593,1593,682.0,286000,0,0
727,60.0,495.0,720.0,720,720,0.0,34900,0,0
2612,66.0,312.0,912.0,912,912,288.0,115000,0,0
2422,69.05520046484602,0.0,1273.0,1456,1456,400.0,215000,1,0
752,68.0,0.0,672.0,1272,1944,216.0,179900,0,0
15,69.05520046484602,368.0,1488.0,1502,1502,528.0,212000,0,0
2319,50.0,0.0,1074.0,1074,2064,527.0,250000,1,1
2681,52.0,0.0,1042.0,1042,1576,225.0,149000,0,0
1006,69.05520046484602,219.0,773.0,773,1658,431.0,188000,0,0
2596,60.0,0.0,713.0,713,713,371.0,99800,1,0
2002,60.0,0.0,718.0,1576,2554,704.0,159500,0,0
55,67.0,326.0,384.0,744,1374,400.0,184500,1,0
2104,69.0,0.0,1482.0,1482,2574,868.0,276000,0,0
1682,24.0,556.0,804.0,804,1548,440.0,155000,0,0
977,83.0,594.0,1188.0,1404,1404,504.0,160000,0,0
2548,85.0,360.0,720.0,720,1440,480.0,157500,0,0
340,76.0,1341.0,1679.0,1803,1803,482.0,285000,1,0
1487,67.0,1084.0,1272.0,1272,2200,0.0,145900,0,0
1423,85.0,0.0,672.0,1302,2037,472.0,229000,1,0
1342,99.0,442.30048780487806,1057.9878048780488,896,896,280.0,79000,0,0
1949,60.0,1030.0,1151.0,845,1281,580.0,128500,0,0
2444,84.0,791.0,1044.0,1079,1976,885.0,286000,1,0
345,88.0,847.0,945.0,945,1608,470.0,189500,1,0
650,75.0,0.0,0.0,1210,1210,616.0,102900,0,0
192,53.0,788.0,988.0,1030,1612,363.0,128500,0,0
1945,69.05520046484602,198.0,1216.0,1216,1728,371.0,156000,0,0
2277,88.0,0.0,1094.0,1133,2482,642.0,281213,1,0
1266,313.0,425.0,585.0,2069,2069,505.0,242000,0,0
674,69.05520046484602,1270.0,1478.0,1478,1478,498.0,157500,0,0
2823,62.0,0.0,796.0,806,1724,616.0,196500,0,0
2772,69.05520046484602,846.0,1425.0,1425,1425,591.0,193000,1,1
2015,52.0,48.0,672.0,899,1322,280.0,132000,0,0
2642,58.0,208.0,712.0,848,1428,576.0,139900,0,0
144,73.0,0.0,1194.0,1194,1194,312.0,148000,0,0
1712,69.05520046484602,669.0,895.0,895,1818,774.0,281500,1,0
1708,99.0,0.0,1706.0,1718,2956,916.0,342000,1,0
2890,140.0,576.0,1128.0,1210,1210,528.0,148000,0,0
1157,70.0,190.0,1001.0,1001,1641,490.0,140000,0,0
2550,69.0,567.0,1008.0,1053,1053,750.0,150000,0,0
1104,97.0,851.0,1064.0,1064,2125,576.0,279500,1,1
2183,35.0,467.0,547.0,1072,1072,525.0,140000,1,0
2887,65.0,0.0,1664.0,1664,1664,616.0,145000,0,0
29,26.0,1051.0,1405.0,1337,1337,511.0,184000,0,0
108,40.0,1052.0,1226.0,1226,1226,484.0,206000,0,0
2286,21.0,252.0,546.0,546,1092,253.0,85500,0,0
1533,74.0,326.0,715.0,849,1660,240.0,188700,0,0
376,80.0,363.0,1427.0,1671,1671,484.0,200000,1,0
800,74.0,460.0,1054.0,1061,1061,462.0,162000,0,0
1395,60.0,0.0,672.0,672,672,240.0,108000,0,0
388,69.05520046484602,1333.0,1621.0,1621,1621,478.0,213000,0,1
1689,93.0,1004.0,1734.0,1734,1734,928.0,318000,1,0
716,90.0,0.0,849.0,1075,2138,360.0,106000,0,0
2737,114.0,0.0,672.0,1337,2009,795.0,235000,0,0
120,77.0,569.0,950.0,1225,1225,0.0,128950,0,0
1230,80.0,288.0,1362.0,1362,1362,504.0,163000,0,0
2047,60.0,312.0,756.0,756,1134,240.0,126000,0,0
1293,63.0,0.0,1362.0,1362,2082,484.0,200000,1,0
1915,78.0,460.0,874.0,874,1524,315.0,144000,0,0
1968,80.0,0.0,1800.0,1800,1800,0.0,141000,0,0
1766,74.0,1048.0,1389.0,1411,2582,758.0,322500,1,0
268,48.0,0.0,1649.0,1661,1661,598.0,224900,1,1
729,144.0,1309.0,1324.0,1072,1576,528.0,223500,0,0
902,69.05520046484602,0.0,672.0,960,960,288.0,112000,0,0
993,72.0,706.0,926.0,926,1604,470.0,187500,1,0
766,69.05520046484602,350.0,683.0,904,904,0.0,61000,0,0
903,67.0,0.0,684.0,684,1196,528.0,110000,0,0
1221,56.0,0.0,270.0,729,729,0.0,52000,1,0
1719,41.0,762.0,1362.0,1362,1362,460.0,207000,1,0
1521,55.0,0.0,940.0,1024,1964,0.0,130000,0,0
2707,72.0,0.0,0.0,1296,1296,516.0,90000,0,0
987,62.0,330.0,624.0,624,1287,440.0,130000,0,0
2558,92.0,0.0,504.0,936,1252,576.0,127000,0,0
1778,84.0,0.0,1905.0,1905,1905,788.0,320000,1,0
2601,60.0,821.0,1120.0,1130,1130,720.0,120000,0,0
74,70.0,0.0,831.0,831,1659,484.0,181000,1,0
2190,68.0,552.0,894.0,894,894,400.0,110000,0,0
701,63.0,0.0,600.0,1101,1701,0.0,94550,0,0
2556,51.0,0.0,440.0,869,869,0.0,85500,0,0
2293,72.0,923.0,923.0,1008,1008,678.0,153500,0,0
787,69.05520046484602,0.0,0.0,1733,1733,452.0,139600,0,1
595,80.0,0.0,1568.0,1568,1568,440.0,143000,0,0
66,56.0,816.0,2033.0,2053,3238,666.0,410000,1,1
846,70.0,606.0,928.0,928,1772,492.0,200000,1,0
594,62.0,648.0,864.0,864,864,312.0,130000,0,0
792,50.0,342.0,747.0,892,1639,240.0,154400,0,0
1200,69.05520046484602,575.0,1142.0,1175,2715,831.0,299800,1,0
768,60.0,0.0,585.0,687,1112,226.0,63000,0,0
174,69.0,274.0,1347.0,1347,1347,551.0,143000,0,0
1889,76.0,700.0,964.0,964,964,784.0,137500,1,1
1023,69.05520046484602,896.0,1330.0,1542,2872,619.0,272000,0,0
363,69.05520046484602,560.0,1158.0,1167,1167,400.0,173000,0,0
1401,82.0,599.0,1524.0,1524,1524,478.0,245000,0,1
1978,60.0,936.0,936.0,936,936,672.0,140000,0,0
2097,77.0,984.0,1264.0,1282,2696,792.0,383970,1,0
2840,60.0,691.0,954.0,1482,1482,609.0,125000,0,0
862,70.0,656.0,768.0,768,768,396.0,133000,0,0
507,74.0,0.0,1468.0,1468,1468,898.0,244600,1,0
1262,78.0,744.0,912.0,1044,1044,372.0,139000,0,0
1228,63.0,531.0,1036.0,1036,1036,312.0,112900,0,0
1288,80.0,0.0,680.0,680,1360,330.0,111000,0,0
1243,80.0,1040.0,1392.0,1392,1392,458.0,166000,0,0
1850,66.0,649.0,975.0,975,1950,576.0,239000,1,0
1589,97.0,1309.0,1344.0,1344,1344,784.0,209200,1,0
1658,70.0,998.0,1484.0,1484,1484,487.0,175000,0,0
446,90.0,1262.0,1760.0,1760,1760,583.0,269500,1,0
1097,41.0,870.0,1037.0,1037,2322,400.0,225000,1,0
2329,69.05520046484602,1148.0,1742.0,1742,1742,564.0,275000,0,1
1909,79.0,368.0,768.0,968,1376,240.0,105000,0,0
2608,85.0,516.0,1024.0,1086,1086,484.0,159950,1,0
656,60.0,0.0,660.0,808,1656,180.0,135000,0,0
1690,110.0,1518.0,2108.0,2122,2122,938.0,345474,1,0
2853,60.0,0.0,1008.0,1008,1522,0.0,102000,0,0
2229,69.05520046484602,434.0,1696.0,1696,1696,625.0,198000,0,0
1127,85.0,789.0,1034.0,1050,2078,836.0,339750,1,0
2606,60.0,626.0,796.0,1096,1466,566.0,170000,0,0
1268,60.0,432.0,876.0,876,876,576.0,94000,0,0
2809,74.0,0.0,851.0,851,1737,578.0,203160,1,0
529,85.0,1430.0,1652.0,1662,1662,711.0,291000,1,0
476,69.05520046484602,0.0,1010.0,1010,2267,390.0,200000,1,0
2566,69.05520046484602,0.0,1584.0,1584,1584,506.0,119000,0,0
1902,50.0,0.0,0.0,334,334,0.0,39300,1,0
1547,40.0,0.0,796.0,796,796,0.0,55000,0,0
1185,69.05520046484602,0.0,952.0,952,1812,469.0,205000,1,0
2372,21.0,382.0,525.0,525,1092,264.0,108000,0,0
2282,100.0,0.0,1632.0,1632,1632,576.0,143000,0,0
910,102.0,523.0,824.0,1687,3082,672.0,197000,0,0
1128,65.0,0.0,813.0,822,1665,562.0,205950,0,0
1659,90.0,384.0,702.0,1041,1743,539.0,175000,0,0
1852,69.05520046484602,964.0,1054.0,1072,2048,552.0,301000,0,0
456,34.0,904.0,1314.0,1314,1314,626.0,230000,1,0
2410,69.05520046484602,0.0,1405.0,1405,1405,478.0,171750,1,0
1296,60.0,0.0,931.0,1027,1027,0.0,120000,0,0
2682,51.0,0.0,741.0,741,1324,180.0,110000,0,0
237,65.0,104.0,663.0,1074,1074,467.0,144500,0,0
1666,63.0,566.0,925.0,1422,1422,576.0,155000,0,0
2666,84.0,0.0,1200.0,1200,1200,312.0,125000,0,0
662,60.0,0.0,560.0,930,1690,624.0,156500,1,0
2490,88.0,506.0,506.0,1212,1212,492.0,151000,0,0
672,90.0,546.0,1105.0,1105,1105,308.0,135000,0,0
2915,21.0,252.0,546.0,546,1092,253.0,79400,0,0
452,47.0,836.0,1358.0,1358,1358,484.0,213000,1,0
321,85.0,0.0,967.0,993,1908,431.0,202900,1,0
2124,69.05520046484602,706.0,794.0,882,1796,546.0,211000,1,1
1278,113.0,0.0,1800.0,1800,1800,0.0,130000,0,0
914,51.0,264.0,976.0,1160,1608,216.0,137450,0,0
579,69.05520046484602,1116.0,1281.0,1620,1620,490.0,150000,0,0
1418,60.0,236.0,616.0,616,1111,200.0,95000,1,0
1166,24.0,549.0,744.0,757,1501,440.0,179400,0,0
1797,81.0,0.0,725.0,725,1588,561.0,212109,1,0
2568,85.0,600.0,1235.0,1235,1235,480.0,98600,0,0
2075,69.05520046484602,300.0,409.0,1325,1325,576.0,216000,0,0
2445,83.0,505.0,1160.0,1205,2234,768.0,300000,1,0
229,80.0,1201.0,1306.0,1306,2260,533.0,328000,0,0
1663,70.0,349.0,372.0,576,1109,288.0,139000,0,0
2727,87.0,104.0,1000.0,1000,1000,575.0,164000,0,0
2226,24.0,330.0,516.0,529,1045,462.0,123900,0,0
130,50.0,696.0,858.0,858,858,0.0,116500,0,0
1675,26.0,930.0,1405.0,1337,1337,522.0,177000,0,0
2038,52.0,681.0,808.0,838,1315,436.0,99500,0,0
2416,102.0,0.0,1326.0,1326,1326,427.0,174190,1,0
2507,30.0,0.0,600.0,520,1200,480.0,151000,0,0
269,69.05520046484602,672.0,848.0,848,848,420.0,143750,1,0
981,50.0,720.0,796.0,796,796,336.0,131900,0,0
2296,68.0,531.0,716.0,716,1432,531.0,157000,0,0
940,59.0,456.0,672.0,672,1344,468.0,147000,1,0
475,71.0,425.0,716.0,716,1432,432.0,188500,1,0
2404,43.0,659.0,1364.0,1364,1364,484.0,185850,1,0
2491,69.05520046484602,554.0,984.0,984,984,310.0,126000,0,1
601,65.0,403.0,864.0,864,864,308.0,118000,0,0
1640,61.0,797.0,1612.0,1612,1612,556.0,319900,0,0
2926,37.0,819.0,1003.0,1003,1003,588.0,142500,0,1
653,60.0,390.0,1200.0,1200,1200,246.0,129900,0,0
2406,48.0,0.0,1368.0,1368,1368,474.0,202500,1,0
2701,100.0,0.0,0.0,1640,1640,394.0,131000,0,0
1472,83.0,1593.0,1838.0,1838,1838,721.0,185000,1,0
417,24.0,279.0,855.0,855,1456,440.0,138000,0,0
2664,60.0,0.0,684.0,684,1368,216.0,114504,1,0
283,52.0,94.0,735.0,798,1487,220.0,113000,1,0
302,40.0,735.0,796.0,796,1154,240.0,125500,1,0
2053,65.0,68.0,980.0,1020,1020,528.0,165000,0,0
2662,63.0,0.0,540.0,889,1440,352.0,79000,0,0
99,24.0,376.0,600.0,600,1236,480.0,152000,1,0
2674,50.0,399.0,1004.0,1004,1664,420.0,159000,0,0
1218,69.05520046484602,419.0,1100.0,1100,1100,312.0,141000,0,0
2547,69.05520046484602,260.0,1008.0,1488,1488,430.0,167000,0,1
197,53.0,360.0,835.0,955,1453,240.0,132000,0,0
2091,114.0,738.0,910.0,1442,1442,719.0,179900,0,0
87,69.05520046484602,450.0,882.0,900,900,280.0,122000,0,0
690,80.0,826.0,1045.0,1045,1045,264.0,127000,0,0
2364,26.0,951.0,1487.0,1419,1419,543.0,190000,0,0
2050,75.0,785.0,1420.0,1452,1452,572.0,158450,0,0
769,70.0,444.0,520.0,1464,1464,480.0,175000,0,0
348,42.0,1320.0,1746.0,1746,1746,758.0,377500,1,1
200,52.0,448.0,928.0,928,1536,480.0,138400,0,0
2759,78.0,1300.0,1734.0,1734,1734,660.0,260000,1,0
1700,110.0,1350.0,1976.0,1976,1976,908.0,440000,1,0
876,70.0,0.0,1212.0,1212,1212,573.0,178000,1,0
2536,70.0,1016.0,1052.0,1052,1052,288.0,138500,0,0
1821,70.0,417.0,1057.0,1057,1057,576.0,132000,0,0
2743,75.0,468.0,1000.0,1068,1609,305.0,149900,0,0
1329,69.05520046484602,0.0,672.0,1195,1668,252.0,108000,0,0
1451,88.0,0.0,924.0,924,924,280.0,110000,0,0
936,24.0,285.0,561.0,561,1229,462.0,124000,0,0
1948,55.0,0.0,882.0,882,882,0.0,103200,0,0
1839,40.0,937.0,1352.0,1352,1352,466.0,194000,1,0
2057,69.05520046484602,0.0,948.0,948,948,300.0,108000,0,0
558,69.05520046484602,864.0,864.0,864,864,440.0,122000,0,0
2731,69.05520046484602,397.0,430.0,880,1700,450.0,148400,1,0
791,68.0,0.0,1276.0,1276,1276,350.0,60000,0,0
1421,80.0,1271.0,1602.0,1626,1626,534.0,226500,0,0
2881,50.0,50.0,480.0,480,480,308.0,35311,0,0
2820,38.0,976.0,976.0,1012,1012,0.0,127500,0,1
1609,74.0,647.0,864.0,889,889,484.0,137500,0,0
1495,69.05520046484602,368.0,1029.0,1117,1117,542.0,147000,0,1
2388,108.0,0.0,1117.0,1132,2452,691.0,309000,1,0
938,69.05520046484602,803.0,1803.0,2365,2365,551.0,315000,0,0
1194,72.0,595.0,912.0,912,912,576.0,147000,1,0
2429,53.0,1154.0,1520.0,1567,1567,648.0,264561,1,0
1937,60.0,384.0,384.0,1360,1360,572.0,130000,0,0
1847,69.05520046484602,436.0,756.0,769,1525,440.0,177000,0,0
1550,58.0,0.0,780.0,780,1200,0.0,119000,0,0
2705,50.0,510.0,1073.0,1073,1073,246.0,157000,1,0
2713,69.05520046484602,673.0,1051.0,1159,1159,336.0,158000,0,0
1938,55.0,150.0,1190.0,1040,1540,352.0,115000,0,0
1819,64.0,138.0,894.0,894,894,308.0,120750,0,0
23,69.05520046484602,533.0,814.0,814,1674,663.0,216000,1,0
2289,21.0,0.0,546.0,546,1092,286.0,75000,0,0
1156,95.0,800.0,1430.0,1430,1430,484.0,192000,0,0
2717,69.05520046484602,794.0,960.0,1040,1040,616.0,160500,0,1
2101,91.0,0.0,1494.0,1494,1494,840.0,279500,1,0
1377,69.05520046484602,784.0,981.0,1075,1075,440.0,148000,0,0
1381,68.0,758.0,992.0,992,992,294.0,145000,0,0
2502,69.05520046484602,1012.0,1338.0,1352,2520,796.0,310000,0,0
2609,83.0,580.0,1083.0,1146,1146,294.0,165000,0,0
505,52.0,1361.0,1629.0,1686,2448,711.0,402000,1,1
1126,85.0,0.0,1026.0,1026,1958,936.0,250000,0,0
2914,21.0,522.0,630.0,630,630,0.0,73000,0,0
393,60.0,0.0,896.0,896,1792,0.0,136000,1,0
2405,48.0,472.0,1560.0,1565,1565,556.0,282500,0,0
67,73.0,0.0,1595.0,1595,1595,880.0,221500,1,0
2227,69.05520046484602,0.0,1680.0,1680,1680,628.0,170000,1,0
669,77.0,872.0,1040.0,1040,1040,480.0,163000,0,0
1772,65.0,56.0,1318.0,1328,2531,752.0,290000,1,0
1775,82.0,1225.0,1325.0,1335,2538,933.0,330000,1,0
403,21.0,254.0,483.0,483,987,264.0,111000,0,0
2792,45.0,639.0,840.0,840,1755,530.0,214000,1,1
1247,102.0,500.0,1152.0,1152,1152,636.0,137500,0,0
384,70.0,622.0,926.0,1016,1884,581.0,240900,0,0
91,107.0,674.0,750.0,1061,1923,564.0,190000,0,0
863,90.0,1234.0,1569.0,1611,1611,1231.0,250000,1,0
1857,90.0,1157.0,1437.0,1437,1437,528.0,218000,0,0
1870,78.0,819.0,1148.0,1091,2075,473.0,255000,0,0
2318,50.0,0.0,1670.0,1670,1670,690.0,240000,1,1
2100,93.0,0.0,2140.0,2140,2140,894.0,360000,0,0
1213,85.0,633.0,1219.0,1265,1265,502.0,179900,0,0
2046,138.0,152.0,1598.0,1636,3086,0.0,200500,0,0
710,50.0,0.0,600.0,600,968,0.0,37900,1,0
2268,69.05520046484602,250.0,1267.0,1312,1312,471.0,180500,1,0
816,69.05520046484602,820.0,1168.0,1168,2787,820.0,269500,1,0
1616,69.05520046484602,0.0,847.0,847,1733,433.0,225000,1,0
2233,50.0,375.0,720.0,720,1215,720.0,141000,0,0
439,87.0,1015.0,1739.0,1743,1743,927.0,335000,1,0
260,38.0,198.0,1026.0,1026,1026,308.0,150000,0,0
2523,68.0,1810.0,1842.0,1842,1842,894.0,385000,0,0
627,85.0,454.0,768.0,1186,1986,486.0,205000,0,0
251,64.0,686.0,1187.0,1208,1208,632.0,206000,1,0
2163,63.0,0.0,1422.0,1422,1422,626.0,179600,1,0
2819,67.0,836.0,836.0,1220,1220,396.0,102000,0,0
1025,69.05520046484602,767.0,1126.0,1126,1126,540.0,175000,1,0
2592,70.0,494.0,1015.0,1384,1384,896.0,159000,0,0
1491,65.0,1033.0,1127.0,1127,1127,480.0,135000,0,0
2742,75.0,444.0,994.0,1216,1855,325.0,136900,0,0
2497,65.0,465.0,912.0,1236,1236,288.0,135000,0,0
495,82.0,1163.0,1252.0,1268,2365,856.0,337000,1,0
2528,69.05520046484602,619.0,1054.0,1512,2654,619.0,250000,0,0
1033,69.05520046484602,1023.0,1236.0,1236,2340,787.0,306000,1,0
764,60.0,1200.0,1200.0,1200,1200,0.0,179000,0,0
1165,34.0,0.0,689.0,703,1392,540.0,146000,1,0
2037,60.0,375.0,1138.0,1138,2180,720.0,161000,0,0
113,69.05520046484602,1200.0,1610.0,1610,1610,480.0,205000,0,0
1572,42.0,893.0,1277.0,1501,1501,512.0,241500,1,0
2052,61.0,903.0,1029.0,1029,1029,261.0,118500,1,0
2702,92.0,300.0,1062.0,1352,1352,288.0,130000,0,0
1981,60.0,0.0,808.0,1072,1072,379.0,130000,1,0
2335,82.0,1206.0,1850.0,1850,2698,736.0,535000,1,1
563,65.0,140.0,912.0,912,912,252.0,123000,1,0
1502,65.0,0.0,0.0,1152,1152,0.0,82000,0,0
1310,53.0,116.0,624.0,730,1450,288.0,132000,0,0
2598,60.0,0.0,1073.0,1073,1073,326.0,108480,0,0
2715,69.05520046484602,194.0,1176.0,1458,1458,512.0,165000,0,0
1810,65.0,0.0,1461.0,1486,1486,566.0,181000,1,0
778,88.0,0.0,552.0,904,1774,384.0,165000,0,0
339,68.0,476.0,864.0,864,1479,275.0,161000,0,0
2460,85.0,0.0,1504.0,1504,1504,510.0,199000,1,0
320,80.0,624.0,817.0,824,1894,510.0,214900,1,0
2461,72.0,24.0,1278.0,1278,1278,584.0,198600,1,0
2449,93.0,0.0,1141.0,1165,2263,420.0,258000,1,0
817,69.05520046484602,820.0,1168.0,1168,2787,820.0,269500,1,0
1096,69.05520046484602,0.0,707.0,707,1414,403.0,176000,1,0
1893,85.0,270.0,1302.0,1302,1302,309.0,158000,0,0
479,69.05520046484602,353.0,408.0,779,1419,527.0,184100,1,0
1657,128.0,492.0,1625.0,1220,1220,944.0,170000,0,0
937,69.05520046484602,454.0,572.0,1182,1982,501.0,208000,1,0
879,69.05520046484602,685.0,848.0,848,848,420.0,140000,1,0
945,44.0,1476.0,1596.0,1648,1648,482.0,230000,0,0
1010,65.0,319.0,1337.0,1337,1337,462.0,188500,0,0
2861,80.0,602.0,901.0,1125,1717,410.0,194000,0,0
1245,75.0,774.0,1104.0,1104,1104,384.0,133000,0,0
854,69.05520046484602,625.0,907.0,907,907,343.0,140000,0,1
1437,68.0,527.0,782.0,782,1652,532.0,207500,1,0
586,80.0,0.0,932.0,1271,2640,515.0,256900,0,0
1947,60.0,0.0,735.0,735,1034,240.0,109000,0,0
815,64.0,0.0,0.0,1513,1513,400.0,113722,0,0
831,78.0,24.0,1498.0,1498,1498,844.0,237000,1,0
1919,60.0,288.0,1053.0,1053,1053,692.0,142100,0,0
2306,69.05520046484602,468.0,1178.0,1293,1293,452.0,149900,0,0
430,95.0,1232.0,2020.0,2020,2020,896.0,404000,1,0
2618,69.05520046484602,636.0,1438.0,1900,2448,441.0,277500,0,0
245,77.0,0.0,741.0,977,1732,476.0,178000,0,0
462,48.0,863.0,1324.0,1324,1324,550.0,254000,0,0
182,68.0,0.0,678.0,832,832,780.0,12789,0,0
1625,63.0,0.0,1237.0,1253,1253,402.0,176000,0,0
2381,111.0,0.0,1249.0,1249,2596,840.0,342643,1,0
1827,69.05520046484602,599.0,876.0,902,902,288.0,125500,0,0
1580,75.0,0.0,1495.0,1495,1495,438.0,150000,0,0
1803,84.0,0.0,1574.0,1584,1584,594.0,261329,0,0
1132,63.0,680.0,1080.0,1080,1080,0.0,141000,1,0
1941,75.0,595.0,1105.0,1647,1647,280.0,153000,1,0
1742,53.0,0.0,1258.0,1258,1258,648.0,172500,0,0
2026,60.0,0.0,698.0,698,1396,384.0,153575,0,0
2245,60.0,737.0,837.0,1001,1001,216.0,124900,0,0
1691,107.0,0.0,2121.0,2121,2121,732.0,415298,0,0
725,60.0,0.0,972.0,1044,1480,207.0,119000,0,0
1787,85.0,0.0,1588.0,1588,1588,825.0,227000,1,0
1216,72.0,806.0,1053.0,1053,1053,312.0,145500,0,0
2654,52.0,416.0,492.0,492,492,200.0,61500,0,0
2310,90.0,0.0,1851.0,1851,1851,506.0,192100,0,0
761,60.0,276.0,698.0,754,1403,308.0,116000,0,0
1884,65.0,507.0,588.0,1138,1138,264.0,145000,1,0
449,110.0,1972.0,2452.0,2452,2452,886.0,445000,1,0
856,61.0,532.0,1040.0,1040,1040,484.0,150500,0,0
11,75.0,0.0,763.0,763,1655,440.0,175900,0,0
389,78.0,888.0,1116.0,1116,1116,528.0,167900,0,0
2415,58.0,0.0,879.0,879,1863,660.0,219210,1,0
77,70.0,0.0,1055.0,1055,1845,462.0,189000,0,0
1238,74.0,621.0,1176.0,1176,1176,292.0,136500,0,0
223,65.0,240.0,864.0,892,892,416.0,137900,0,0
723,60.0,247.0,1022.0,1022,1022,280.0,85000,0,0
2562,89.0,756.0,2136.0,2136,2136,528.0,137900,0,0
995,59.0,851.0,926.0,926,1604,472.0,195500,1,0
287,66.0,0.0,806.0,841,1647,216.0,128000,0,0
1152,75.0,764.0,864.0,864,864,420.0,135000,0,0
1449,69.05520046484602,294.0,1076.0,1076,1076,576.0,143195,0,0
1330,50.0,0.0,742.0,779,935,308.0,79500,1,0
1134,67.0,0.0,835.0,835,1663,478.0,192500,1,0
706,50.0,384.0,768.0,768,1328,308.0,129500,0,0
1617,69.05520046484602,0.0,806.0,806,1572,373.0,168000,0,0
1339,50.0,264.0,739.0,874,1342,240.0,105000,0,0
1664,69.05520046484602,282.0,981.0,981,981,576.0,143250,0,0
1433,75.0,0.0,1099.0,1099,1099,352.0,144000,1,0
75,69.05520046484602,695.0,948.0,1222,2110,463.0,205000,1,0
2255,82.0,924.0,970.0,1026,1026,528.0,143000,0,0
1170,42.0,964.0,1419.0,1419,1419,588.0,290000,1,0
45,100.0,2188.0,2330.0,2364,2364,820.0,611657,1,0
836,82.0,732.0,1040.0,1040,1040,576.0,152000,1,0
8,43.0,263.0,1280.0,1280,1280,506.0,191500,0,0
1704,76.0,0.0,1143.0,1143,2473,852.0,317000,1,0
2068,70.0,258.0,680.0,798,1302,224.0,165250,0,0
1488,75.0,609.0,1092.0,1092,1092,264.0,123000,0,0
1391,88.0,776.0,988.0,1188,1188,621.0,185000,0,0
2633,74.0,809.0,1045.0,1045,1045,528.0,120000,0,0
1872,88.0,792.0,1093.0,1093,1093,484.0,158500,0,0
1138,65.0,0.0,798.0,798,1640,520.0,173000,1,0
1899,70.0,0.0,0.0,1224,1224,462.0,101800,0,0
915,60.0,350.0,560.0,575,1135,576.0,155000,0,0
660,60.0,0.0,1054.0,1078,1078,264.0,125000,0,0
2004,52.0,0.0,0.0,968,968,331.0,104500,0,0
443,74.0,1170.0,1462.0,1462,2224,738.0,350000,1,0
2627,60.0,0.0,0.0,1040,1040,400.0,93500,0,0
1438,68.0,633.0,873.0,882,1790,588.0,193000,1,0
1525,79.0,0.0,588.0,1423,2555,672.0,191000,0,0
2644,70.0,0.0,813.0,813,813,270.0,110000,0,0
866,69.05520046484602,990.0,1299.0,1299,1872,531.0,261500,1,0
620,80.0,504.0,1050.0,1050,1050,338.0,128900,0,0
2451,114.0,292.0,1733.0,1933,3500,959.0,584500,0,0
2186,75.0,492.0,864.0,948,948,248.0,111000,0,0
2025,60.0,0.0,750.0,960,1316,576.0,90000,0,0
1916,69.05520046484602,187.0,1021.0,1465,2380,596.0,129000,0,0
1542,69.05520046484602,728.0,1296.0,1640,1640,924.0,224000,0,1
1163,30.0,390.0,600.0,600,1200,480.0,165000,0,0
205,52.0,0.0,662.0,662,1324,180.0,122000,1,0
2261,68.0,583.0,1546.0,1564,1564,502.0,267300,1,0
423,104.0,0.0,1926.0,1966,3140,820.0,485000,1,0
2687,90.0,0.0,1595.0,1611,2486,576.0,220000,0,0
1436,69.05520046484602,688.0,864.0,872,1771,600.0,215700,1,0
444,107.0,1039.0,1836.0,1836,1836,862.0,280000,0,0
1067,92.0,1149.0,1603.0,1575,1575,732.0,284000,1,0
2290,21.0,131.0,630.0,630,630,0.0,84500,0,0
168,80.0,717.0,1395.0,1395,1395,440.0,192000,0,0
2643,66.0,0.0,502.0,502,1004,200.0,105000,0,0
2802,70.0,24.0,1860.0,1836,1836,484.0,216837,1,0
1224,80.0,658.0,1296.0,1496,1496,450.0,141500,0,0
1382,57.0,702.0,894.0,894,894,450.0,130000,1,0
853,60.0,616.0,1040.0,1040,1040,0.0,124000,0,0
