Id,Lot Frontage,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,1st Flr SF,Gr Liv Area,Garage Area,Mas Vnr Area,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence
1925,80.0,668.0,1331.0,1721,1721,1721,464.0,289.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,6,3,3,3,3,1,4,3,4,5,3,8,3,1,3,3,3,0,0
415,24.0,320.0,804.0,804,804,1548,440.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,4,3,1,5,1,3,5,3,8,3,1,3,3,3,0,0
78,55.0,0.0,918.0,918,918,918,264.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,6,5,3,3,4,3,1,1,1,3,5,3,8,3,1,3,3,3,0,0
428,95.0,986.0,1365.0,1365,1365,2690,864.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,9,5,4,3,5,3,1,6,1,5,5,5,8,4,2,3,3,3,0,0
1756,62.0,0.0,953.0,953,953,1647,460.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,4,3,1,1,1,5,5,3,8,3,2,3,3,3,0,0
1280,60.0,0.0,825.0,825,825,825,350.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,7,3,3,3,3,1,1,1,3,4,3,8,0,1,3,3,3,0,0
1928,69.05520046484602,1237.0,1657.0,1657,1657,1657,484.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,3,3,3,4,3,1,2,1,4,5,3,8,3,1,3,3,3,0,0
2671,69.05520046484602,266.0,788.0,788,788,788,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,3,3,3,3,1,3,1,3,4,3,8,3,0,0,0,3,0,2
2501,105.0,1118.0,1334.0,1520,1520,2826,888.0,692.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,2,8,5,4,3,5,3,4,6,1,5,5,4,8,3,2,3,3,3,0,0
225,65.0,775.0,864.0,864,864,864,280.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,6,1,5,5,3,8,0,1,3,3,3,0,0
2317,134.0,57.0,1392.0,1392,1392,2462,576.0,456.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,2,6,1,5,5,4,8,4,2,3,3,3,0,0
160,69.05520046484602,72.0,1063.0,1287,1287,1287,576.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,7,3,4,3,3,1,5,3,5,5,4,8,4,3,3,3,3,0,0
100,69.05520046484602,578.0,1470.0,1478,1478,1478,484.0,432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,3,7,5,5,3,5,3,3,6,1,5,5,4,8,4,3,3,3,3,0,0
482,69.05520046484602,494.0,698.0,698,698,1342,393.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
177,60.0,510.0,788.0,804,804,804,240.0,294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,5,7,3,4,3,3,1,4,1,3,5,4,8,4,1,3,3,3,0,3
1971,69.0,540.0,864.0,876,876,1812,264.0,288.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,5,1,3,5,3,8,3,2,3,3,3,0,0
484,69.05520046484602,300.0,952.0,980,980,2256,554.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
1561,44.0,1476.0,1596.0,1648,1648,1648,525.0,186.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,8,5,5,3,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
992,85.0,500.0,952.0,1092,1092,2112,576.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,2,3,2,5,2,3,5,3,8,4,1,3,3,3,0,0
73,76.0,656.0,956.0,956,956,2084,618.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
2646,56.0,143.0,1032.0,1032,1032,1032,280.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,6,5,3,3,3,2,1,4,3,4,4,3,8,0,1,3,3,3,0,3
994,65.0,476.0,680.0,680,680,1470,420.0,119.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,4,3,1,5,1,4,5,3,8,3,3,3,3,3,0,0
2138,45.0,539.0,1040.0,1040,1040,1040,748.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,3,3,4,3,3,5,1,3,5,3,8,0,1,3,3,3,0,3
2013,51.0,0.0,884.0,884,884,884,240.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,7,4,3,3,3,1,1,1,5,5,3,8,0,1,3,3,3,0,3
2126,70.0,549.0,1097.0,1097,1097,1097,242.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,5,3,3,4,3,1,5,1,5,5,3,8,0,1,3,3,3,0,4
898,56.0,0.0,864.0,864,864,864,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,8,3,3,2,3,1,1,1,5,5,3,8,0,0,0,0,3,0,0
1048,24.0,286.0,855.0,855,855,1456,460.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,6,3,3,4,3,1,5,2,4,5,3,8,0,2,3,3,3,0,0
2676,52.0,0.0,816.0,816,816,1176,528.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,6,3,3,3,3,1,1,1,3,5,3,8,4,1,3,3,3,0,3
2498,69.05520046484602,659.0,912.0,941,941,941,288.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,5,6,3,3,3,3,2,3,1,3,5,3,8,1,1,3,3,3,0,0
1560,64.0,1480.0,1600.0,1652,1652,1652,482.0,186.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,8,5,5,3,5,3,4,6,1,5,5,4,8,4,3,3,3,3,0,0
296,66.0,275.0,1152.0,1188,1188,2340,252.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,9,5,4,3,4,1,6,1,5,5,4,8,4,2,3,3,3,0,4
354,57.0,189.0,384.0,751,751,1382,396.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,1,6,1,4,5,3,8,3,3,3,3,3,0,0
970,75.0,532.0,1008.0,1008,1008,1008,384.0,182.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,7,3,3,3,3,1,5,1,4,5,4,8,0,1,3,3,3,0,3
884,85.0,0.0,608.0,608,608,1396,440.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,4,3,4,3,1,1,1,5,5,4,8,4,3,3,3,3,0,0
1894,80.0,414.0,845.0,845,845,2154,539.0,306.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,7,3,4,3,3,1,5,1,5,5,3,8,4,2,3,3,3,0,3
450,96.0,0.0,1082.0,1105,1105,2400,730.0,186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,8,5,4,3,4,3,1,1,1,5,5,4,8,4,3,3,3,3,0,0
2031,69.05520046484602,224.0,1040.0,1226,1226,1818,240.0,600.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,4,3,2,3,3,1,2,1,5,3,3,8,3,1,3,3,3,0,0
949,43.0,0.0,1710.0,1710,1710,1710,550.0,108.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,5,3,2,1,1,5,5,4,8,4,3,3,3,3,0,0
1907,80.0,368.0,1078.0,1150,1150,1150,288.0,176.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,3,4,3,3,1,4,1,5,5,3,8,0,3,3,3,3,0,3
1906,100.0,442.0,816.0,1127,1127,1977,540.0,272.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,6,3,3,3,3,1,3,1,3,5,3,8,3,2,3,3,3,0,4
549,50.0,0.0,1332.0,1332,1332,1332,542.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,6,5,4,3,4,3,1,1,1,4,5,4,8,0,2,3,3,3,0,0
243,69.05520046484602,0.0,1250.0,1298,1298,1298,504.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,3,3,2,3,3,2,1,1,5,5,3,8,0,1,3,2,1,0,0
1697,110.0,0.0,1935.0,1973,1973,1973,895.0,375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,8,5,4,3,4,3,3,1,1,4,5,4,8,4,3,3,3,3,0,0
2365,24.0,0.0,525.0,525,525,1092,440.0,514.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,3,3,1,1,1,3,5,3,8,0,1,3,3,3,0,0
310,85.0,615.0,1049.0,1036,1036,1916,741.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,3,1,3,3,3,0,0
1961,60.0,432.0,864.0,1238,1238,1238,357.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,3,3,3,3,3,1,2,1,2,4,3,6,3,1,3,3,3,0,0
849,79.0,666.0,944.0,944,944,1840,622.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
2018,51.0,0.0,939.0,939,939,1513,180.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,8,3,3,3,3,2,1,1,5,5,3,8,0,1,2,2,1,0,0
1328,55.0,406.0,1008.0,1143,1143,1143,288.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,7,4,4,3,3,1,2,4,3,5,3,8,1,1,3,3,3,0,4
801,66.0,70.0,520.0,1338,1338,1338,576.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,6,5,4,3,4,3,3,3,6,4,5,4,6,1,1,3,3,3,0,0
400,70.0,191.0,864.0,864,864,864,463.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,7,3,4,3,3,1,5,1,5,5,3,8,0,1,3,3,3,0,0
1650,92.0,0.0,808.0,1161,1161,1969,534.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,7,6,3,3,4,3,1,1,1,3,5,3,8,4,2,3,3,3,0,0
1084,43.0,0.0,1266.0,1266,1266,1266,388.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,3,1,1,5,5,4,8,4,3,3,3,3,0,0
1522,51.0,0.0,612.0,990,990,2601,621.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,5,6,3,3,3,2,1,1,1,5,5,3,8,0,2,3,3,3,0,0
2496,69.05520046484602,644.0,912.0,912,912,912,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,5,6,3,3,3,3,1,5,1,3,5,3,8,0,0,0,0,3,0,2
220,69.05520046484602,1302.0,1392.0,1392,1392,1392,528.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,5,6,3,3,4,3,1,5,1,3,5,3,5,4,1,3,3,3,0,0
1254,76.0,0.0,1824.0,1824,1824,1824,484.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,1,1,2,4,3,8,0,1,3,3,3,0,0
1443,75.0,663.0,928.0,928,928,1823,626.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
2885,44.0,1564.0,1594.0,1646,1646,1646,525.0,186.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,8,5,4,3,5,3,4,6,1,5,5,4,8,4,3,3,3,3,0,0
2920,21.0,0.0,546.0,546,546,1092,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,7,3,3,3,3,1,1,1,4,5,3,8,0,0,0,0,3,0,0
1197,74.0,231.0,1728.0,1728,1728,1728,576.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,3,3,3,3,1,2,1,3,5,3,8,0,1,3,3,3,0,0
848,67.0,788.0,1573.0,1573,1573,1573,544.0,110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
926,69.05520046484602,246.0,920.0,1240,1240,2480,400.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,6,3,3,3,3,1,2,1,5,5,3,8,4,1,3,3,3,0,0
2158,73.0,915.0,1341.0,1341,1341,1341,482.0,158.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,8,5,4,3,4,3,4,6,1,5,5,4,8,3,2,3,3,3,0,0
1555,60.0,0.0,173.0,825,825,1361,185.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,7,3,3,1,2,1,1,1,5,5,3,8,0,1,2,3,3,0,0
278,89.0,0.0,744.0,792,792,1120,480.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,3,3,3,3,1,1,1,5,3,2,8,0,1,3,2,2,0,0
2522,40.0,652.0,1226.0,1226,1226,1226,484.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,5,4,3,4,3,4,6,3,3,5,4,8,3,3,3,3,3,0,0
434,107.0,0.0,1734.0,1734,1734,2822,1020.0,424.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,9,5,5,3,5,3,4,1,1,5,5,5,8,4,2,3,3,3,0,0
2683,50.0,397.0,1103.0,1103,1103,1103,440.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,6,6,3,4,3,3,1,4,1,4,5,4,8,4,1,3,3,3,0,3
2173,80.0,0.0,1179.0,1179,1179,1179,622.0,198.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,6,3,3,3,3,1,1,1,4,5,3,6,0,3,3,3,2,0,4
894,50.0,0.0,698.0,698,698,698,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,9,3,5,3,3,1,1,1,5,5,3,8,0,0,0,0,3,0,0
1066,85.0,866.0,998.0,1006,1006,2046,871.0,292.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,4,2,3,3,3,0,0
1261,70.0,319.0,858.0,858,858,1716,490.0,318.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,3,3,3,1,3,1,5,5,3,8,4,3,3,3,3,0,0
537,96.0,0.0,835.0,871,871,1812,478.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,7,5,4,3,4,3,4,1,1,5,5,4,8,0,2,3,3,3,0,0
2301,69.05520046484602,1090.0,1090.0,1178,1178,1178,502.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,6,3,3,4,3,1,2,1,3,5,3,8,0,1,3,3,3,0,3
2854,54.0,0.0,818.0,818,818,1636,288.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,8,3,3,3,3,2,1,1,3,5,4,8,4,1,2,3,1,0,0
2649,60.0,0.0,576.0,864,864,864,528.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,4,5,3,3,3,3,1,1,1,5,5,3,8,0,2,3,3,3,0,0
2776,78.0,1162.0,1588.0,1588,1588,1588,472.0,183.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,3,5,1,5,5,4,8,0,2,3,3,3,0,0
2403,69.05520046484602,994.0,1420.0,1426,1426,1914,746.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0
2355,81.0,548.0,675.0,1109,1109,1875,485.0,248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,6,6,3,3,3,2,1,5,1,3,5,4,8,3,2,3,3,3,0,0
1983,50.0,331.0,649.0,679,679,1183,308.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,3,7,3,4,3,3,1,5,1,5,5,3,8,0,1,3,3,3,0,0
547,70.0,52.0,816.0,833,833,1730,528.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,6,6,4,4,4,4,1,6,3,5,5,4,8,0,2,3,3,3,0,0
1842,35.0,0.0,625.0,625,625,1250,528.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,0,2,3,3,3,0,0
2748,88.0,549.0,868.0,1313,1313,2559,506.0,232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,6,4,4,3,4,3,1,5,1,5,5,5,8,3,2,3,3,3,0,3
2425,69.05520046484602,1059.0,1365.0,1548,1548,1548,388.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
2837,58.0,0.0,658.0,658,658,1184,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,3,3,2,3,3,1,1,1,3,5,3,8,0,0,0,0,1,0,0
2456,49.0,1562.0,1670.0,1670,1670,1670,928.0,99.69590931493346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,8,5,4,3,5,4,1,6,1,5,5,4,8,4,2,3,3,3,0,0
2114,69.05520046484602,1065.0,1157.0,1180,1180,2062,454.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,7,5,4,3,4,3,4,6,1,5,5,3,8,4,3,3,3,3,0,0
1890,70.0,0.0,894.0,894,894,894,312.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,7,3,3,3,3,1,1,1,3,5,3,8,0,1,3,3,3,0,0
621,80.0,120.0,856.0,1112,1112,1668,271.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,8,3,4,3,3,1,4,1,5,5,3,6,0,1,3,3,3,0,3
1427,91.0,1153.0,1751.0,1766,1766,1766,874.0,402.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,5,5,3,5,3,3,6,1,5,5,5,8,4,3,3,3,3,0,0
1728,59.0,0.0,768.0,768,768,1496,572.0,99.69590931493346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,4,3,4,3,1,1,1,5,5,4,8,0,1,3,3,3,0,0
2472,91.0,0.0,1400.0,1400,1400,1400,612.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,7,5,4,3,4,3,3,1,1,5,5,4,8,0,2,3,3,3,0,0
610,69.05520046484602,388.0,744.0,825,825,2140,549.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,6,3,4,3,3,1,5,1,3,5,3,8,3,3,3,3,3,0,3
1950,60.0,0.0,656.0,968,968,968,216.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,4,6,3,3,3,3,1,1,1,3,5,3,8,0,1,2,2,3,0,0
94,25.0,1298.0,1488.0,1488,1488,1488,506.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,7,5,4,3,5,3,3,6,1,5,5,4,8,4,3,3,3,3,0,0
1745,53.0,0.0,1266.0,1266,1266,1266,388.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,3,1,1,5,5,4,8,4,3,3,3,3,0,0
744,51.0,209.0,715.0,875,875,875,180.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,7,3,3,3,3,1,4,1,3,4,3,8,0,1,2,3,3,0,0
1859,80.0,0.0,528.0,1094,1094,1855,512.0,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,6,7,4,4,3,3,1,1,1,5,5,3,8,3,2,3,3,3,0,0
2343,91.0,213.0,1208.0,1621,1621,1621,440.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,7,7,4,3,4,3,2,5,1,5,5,4,8,0,2,3,3,3,0,0
1713,70.0,1178.0,1614.0,1614,1614,1614,878.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,2,6,1,5,5,4,8,0,2,3,3,3,0,0
1816,50.0,0.0,630.0,630,630,1266,283.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,6,5,3,3,3,3,1,1,1,5,5,3,8,3,2,3,3,3,0,3
2390,80.0,0.0,1030.0,1038,1038,2098,878.0,178.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,8,5,4,3,4,3,2,1,1,4,5,5,8,4,2,3,3,3,0,0
364,69.05520046484602,694.0,978.0,1005,1005,1983,490.0,344.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
684,80.0,433.0,528.0,1183,1183,1183,288.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,4,3,3,6,3,3,5,3,8,0,2,3,3,3,0,2
