Id,Total Bsmt SF,1st Flr SF,Gr Liv Area,Garage Area,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Overall Qual,Exter Qual,Bsmt Qual,Kitchen Qual,Year Built,Full Bath,TotRms AbvGrd,Garage Cars,Grla_tbsf,ovl_ext,ovl_area
1839,1352.0,1352,1352,466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,5,4,2006,2,5,2.0,1827904.0,28,9464
2057,948.0,948,948,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1968,1,6,1.0,898704.0,15,4740
558,864.0,864,864,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1961,1,5,1.0,746496.0,15,4320
2731,430.0,880,1700,450.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,1980,2,7,1.0,731000.0,28,11900
791,1276.0,1276,1276,350.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1958,1,5,1.0,1628176.0,15,6380
1421,1602.0,1626,1626,534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,4,4,1994,2,7,2.0,2604852.0,28,11382
2881,480.0,480,480,308.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,1949,0,4,1.0,230400.0,6,960
2820,976.0,1012,1012,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1975,2,4,0.0,987712.0,18,6072
1609,864.0,889,889,484.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1984,1,6,2.0,768096.0,15,4445
1495,1029.0,1117,1117,542.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1977,1,6,2.0,1149393.0,18,6702
2388,1117.0,1132,2452,691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,5,4,2004,3,9,3.0,2738884.0,32,19616
938,1803.0,2365,2365,551.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,5,1971,2,7,2.0,4264095.0,28,16555
1194,912.0,912,912,576.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,1965,1,5,2.0,831744.0,15,4560
2429,1520.0,1567,1567,648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,5,2006,2,7,3.0,2381840.0,32,12536
1937,384.0,1360,1360,572.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1955,1,6,2.0,522240.0,15,6800
1847,756.0,769,1525,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,4,4,2000,2,5,2.0,1152900.0,24,9150
1550,780.0,780,1200,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1930,1,7,0.0,936000.0,15,6000
2705,1073.0,1073,1073,246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,4,3,2004,2,4,1.0,1151329.0,21,7511
2713,1051.0,1159,1159,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1968,1,7,1.0,1218109.0,15,5795
1938,1190.0,1040,1540,352.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,1955,1,7,1.0,1832600.0,12,6160
1819,894.0,894,894,308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,4,3,1977,1,5,1.0,799236.0,15,4470
23,814.0,814,1674,663.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2000,2,7,2.0,1362636.0,28,11718
2289,546.0,546,1092,286.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1970,1,6,1.0,596232.0,12,4368
1156,1430.0,1430,1430,484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,3,3,1974,2,6,2.0,2044900.0,18,8580
2717,960.0,1040,1040,616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,3,3,1978,1,6,2.0,998400.0,18,6240
2101,1494.0,1494,1494,840.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2006,2,7,3.0,2232036.0,28,10458
1377,981.0,1075,1075,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,4,4,1963,1,6,2.0,1054575.0,15,5375
1381,992.0,992,992,294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,4,1967,1,6,1.0,984064.0,15,4960
2502,1338.0,1352,2520,796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,4,4,1993,2,10,3.0,3371760.0,32,20160
2609,1083.0,1146,1146,294.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1963,1,6,1.0,1241118.0,18,6876
505,1629.0,1686,2448,711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,4,4,1994,2,8,3.0,3987792.0,32,19584
1126,1026.0,1026,1958,936.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2005,2,9,3.0,2008908.0,28,13706
2914,630.0,630,630,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,1970,1,3,0.0,396900.0,12,2520
393,896.0,896,1792,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1974,2,8,0.0,1605632.0,15,8960
2405,1560.0,1565,1565,556.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,5,5,2005,2,6,2.0,2441400.0,45,14085
67,1595.0,1595,1595,880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,4,2005,2,6,3.0,2544025.0,32,12760
2227,1680.0,1680,1680,628.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,1995,2,7,2.0,2822400.0,12,6720
669,1040.0,1040,1040,480.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,3,1967,1,6,2.0,1081600.0,12,6240
1772,1318.0,1328,2531,752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,4,4,1995,2,9,3.0,3335858.0,32,20248
1775,1325.0,1335,2538,933.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,4,4,1996,2,8,3.0,3362850.0,32,20304
403,483.0,483,987,264.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1973,1,5,1.0,476721.0,18,5922
2792,840.0,840,1755,530.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1999,2,7,2.0,1474200.0,18,10530
1247,1152.0,1152,1152,636.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1953,1,6,2.0,1327104.0,15,5760
384,926.0,1016,1884,581.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,5,2003,2,7,2.0,1744584.0,28,13188
91,750.0,1061,1923,564.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,4,4,1992,2,8,2.0,1442250.0,28,13461
863,1569.0,1611,1611,1231.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2002,2,6,3.0,2527659.0,28,11277
1857,1437.0,1437,1437,528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,4,1976,2,6,2.0,2064969.0,20,7185
1870,1148.0,1091,2075,473.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,4,4,4,1993,2,8,2.0,2382100.0,28,14525
2318,1670.0,1670,1670,690.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2006,2,7,3.0,2788900.0,28,11690
2100,2140.0,2140,2140,894.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,2006,2,8,3.0,4579600.0,32,17120
1213,1219.0,1265,1265,502.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,1965,2,6,2.0,1542035.0,15,6325
2046,1598.0,1636,3086,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,1946,3,12,0.0,4931428.0,15,15430
710,600.0,600,968,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,3,1910,1,6,0.0,580800.0,9,2904
2268,1267.0,1312,1312,471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,5,4,2001,2,5,2.0,1662304.0,32,10496
816,1168.0,1168,2787,820.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3,5,3,2000,4,8,4.0,3255216.0,21,19509
1616,847.0,847,1733,433.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2003,2,7,2.0,1467851.0,28,12131
2233,720.0,720,1215,720.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,1940,1,6,2.0,874800.0,18,7290
439,1739.0,1743,1743,927.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,5,5,2008,2,8,3.0,3031077.0,45,15687
260,1026.0,1026,1026,308.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,1977,1,5,1.0,1052676.0,20,5130
2523,1842.0,1842,1842,894.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,5,4,1981,0,5,3.0,3392964.0,36,16578
627,768.0,1186,1986,486.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,1965,2,7,2.0,1525248.0,21,13902
251,1187.0,1208,1208,632.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2006,2,6,2.0,1433896.0,28,8456
2163,1422.0,1422,1422,626.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2004,2,7,2.0,2022084.0,28,9954
2819,836.0,1220,1220,396.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,1951,1,6,2.0,1019920.0,12,4880
1025,1126.0,1126,1126,540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,4,5,1977,2,6,2.0,1267876.0,15,5630
2592,1015.0,1384,1384,896.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1956,1,6,2.0,1404760.0,15,6920
1491,1127.0,1127,1127,480.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1976,1,6,2.0,1270129.0,18,6762
2742,994.0,1216,1855,325.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1954,2,7,1.0,1843870.0,18,11130
2497,912.0,1236,1236,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1961,1,6,1.0,1127232.0,15,6180
495,1252.0,1268,2365,856.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,4,4,1999,2,8,3.0,2960980.0,32,18920
2528,1054.0,1512,2654,619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,3,4,1968,2,9,2.0,2797316.0,18,15924
1033,1236.0,1236,2340,787.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,4,4,4,1996,2,9,3.0,2892240.0,32,18720
764,1200.0,1200,1200,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1987,3,5,0.0,1440000.0,15,6000
1165,689.0,703,1392,540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2007,2,5,2.0,959088.0,28,9744
2037,1138.0,1138,2180,720.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1915,1,7,2.0,2480840.0,18,13080
113,1610.0,1610,1610,480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,3,4,1977,2,6,2.0,2592100.0,18,9660
1572,1277.0,1501,1501,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,4,4,1986,2,6,2.0,1916777.0,28,10507
2052,1029.0,1029,1029,261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,3,1961,1,5,1.0,1058841.0,12,4116
2702,1062.0,1352,1352,288.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,1958,1,6,1.0,1435824.0,15,6760
1981,808.0,1072,1072,379.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,3,3,1940,1,5,2.0,866176.0,15,5360
2335,1850.0,1850,2698,736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,5,5,5,2006,2,11,3.0,4991300.0,50,26980
563,912.0,912,912,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1962,1,6,1.0,831744.0,15,4560
1502,0.0,1152,1152,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1955,2,6,0.0,0.0,12,4608
1310,624.0,730,1450,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,3,3,1920,1,7,1.0,904800.0,21,10150
2598,1073.0,1073,1073,326.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,3,3,1921,1,4,1.0,1151329.0,15,5365
2715,1176.0,1458,1458,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1967,1,7,2.0,1714608.0,15,7290
1810,1461.0,1486,1486,566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,4,4,2006,2,7,2.0,2171046.0,28,10402
778,552.0,904,1774,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1961,2,8,1.0,979248.0,15,8870
339,864.0,864,1479,275.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1969,2,8,1.0,1277856.0,15,7395
2460,1504.0,1504,1504,510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,4,2006,2,7,2.0,2262016.0,32,12032
320,817.0,824,1894,510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,4,4,2002,2,8,2.0,1547398.0,28,13258
2461,1278.0,1278,1278,584.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,4,2006,2,5,2.0,1633284.0,32,10224
2449,1141.0,1165,2263,420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,4,4,1998,2,10,2.0,2582083.0,32,18104
817,1168.0,1168,2787,820.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3,5,3,2000,4,8,4.0,3255216.0,21,19509
1096,707.0,707,1414,403.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2002,2,6,2.0,999698.0,28,9898
1893,1302.0,1302,1302,309.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,1964,2,7,1.0,1695204.0,18,7812
479,408.0,779,1419,527.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,2002,2,7,2.0,578952.0,32,11352
1657,1625.0,1220,1220,944.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1971,2,6,2.0,1982500.0,18,7320
937,572.0,1182,1982,501.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1986,2,6,2.0,1133704.0,18,11892
879,848.0,848,848,420.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,2003,1,4,2.0,719104.0,24,5088
945,1596.0,1648,1648,482.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,5,2007,2,5,2.0,2630208.0,40,13184
1010,1337.0,1337,1337,462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,4,4,4,1989,2,5,2.0,1787569.0,32,10696
2861,901.0,1125,1717,410.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1940,1,7,1.0,1547017.0,15,8585
1245,1104.0,1104,1104,384.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1956,1,5,1.0,1218816.0,15,5520
854,907.0,907,907,343.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1978,1,5,1.0,822649.0,15,4535
1437,782.0,782,1652,532.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2000,2,6,2.0,1291864.0,28,11564
586,932.0,1271,2640,515.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,3,4,1967,2,8,2.0,2460480.0,18,15840
1947,735.0,735,1034,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,3,3,1940,1,5,1.0,759990.0,15,5170
815,0.0,1513,1513,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0,3,1979,2,8,2.0,0.0,15,7565
831,1498.0,1498,1498,844.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,4,2005,2,7,3.0,2244004.0,32,11984
1919,1053.0,1053,1053,692.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,1963,1,6,2.0,1108809.0,15,5265
2306,1178.0,1293,1293,452.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1954,2,5,2.0,1523154.0,18,7758
430,2020.0,2020,2020,896.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,5,5,2008,2,7,3.0,4080400.0,45,18180
2618,1438.0,1900,2448,441.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,1962,3,9,2.0,3520224.0,21,17136
245,741.0,977,1732,476.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,4,4,1985,2,7,2.0,1283412.0,24,10392
462,1324.0,1324,1324,550.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,4,4,2006,2,6,2.0,1752976.0,32,10592
182,678.0,832,832,780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,3,1923,1,5,2.0,564096.0,6,1664
1625,1237.0,1253,1253,402.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,1995,2,6,2.0,1549961.0,21,8771
2381,1249.0,1249,2596,840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,5,4,2006,3,9,3.0,3242404.0,27,23364
1827,876.0,902,902,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1967,1,6,1.0,790152.0,15,4510
1580,1495.0,1495,1495,438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,4,3,1989,2,8,2.0,2235025.0,18,8970
1803,1574.0,1584,1584,594.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,5,4,5,2007,2,6,2.0,2493216.0,40,12672
1132,1080.0,1080,1080,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3,4,4,2004,1,6,0.0,1166400.0,21,7560
1941,1105.0,1647,1647,280.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1953,1,6,1.0,1819935.0,12,6588
1742,1258.0,1258,1258,648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,4,2006,2,6,3.0,1582564.0,28,8806
2026,698.0,698,1396,384.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1915,1,7,1.0,974408.0,18,8376
2245,837.0,1001,1001,216.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,1930,1,5,1.0,837837.0,20,5005
1691,2121.0,2121,2121,732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,5,5,2006,2,8,3.0,4498641.0,45,19089
725,972.0,1044,1480,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,3,3,1920,1,6,1.0,1438560.0,12,8880
1787,1588.0,1588,1588,825.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,4,2006,2,7,3.0,2521744.0,32,12704
1216,1053.0,1053,1053,312.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,1959,1,5,1.0,1108809.0,20,5265
2654,492.0,492,492,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,3,1921,1,3,1.0,242064.0,9,1476
2310,1851.0,1851,1851,506.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,1969,2,8,2.0,3426201.0,21,12957
761,698.0,754,1403,308.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1915,1,7,1.0,979294.0,18,8418
1884,588.0,1138,1138,264.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1958,1,6,1.0,669144.0,18,6828
449,2452.0,2452,2452,886.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,4,5,5,2003,2,10,3.0,6012304.0,36,22068
856,1040.0,1040,1040,484.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,1977,2,5,2.0,1081600.0,15,5200
11,763.0,763,1655,440.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1993,2,7,2.0,1262765.0,18,9930
389,1116.0,1116,1116,528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1974,2,6,2.0,1245456.0,18,6696
2415,879.0,879,1863,660.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2006,2,9,3.0,1637577.0,28,13041
